image_name,generation,best_rectangle_count,fitness
Berberis_thunbergii.npy,0,170,10369.0
Berberis_thunbergii.npy,1,170,10369.0
Berberis_thunbergii.npy,2,170,10369.0
Berberis_thunbergii.npy,3,170,10369.0
Berberis_thunbergii.npy,4,170,10369.0
Berberis_thunbergii.npy,5,170,10369.0
Berberis_thunbergii.npy,6,170,10369.0
Berberis_thunbergii.npy,7,170,10369.0
Berberis_thunbergii.npy,8,170,10369.0
Berberis_thunbergii.npy,9,170,10369.0
Berberis_thunbergii.npy,10,170,10369.0
Berberis_thunbergii.npy,11,170,10369.0
Berberis_thunbergii.npy,12,170,10369.0
Berberis_vulgaris.npy,0,327,36809.5
Berberis_vulgaris.npy,1,327,36809.5
Berberis_vulgaris.npy,2,327,36809.5
Berberis_vulgaris.npy,3,327,36809.5
Berberis_vulgaris.npy,4,327,36809.5
Berberis_vulgaris.npy,5,327,36809.5
Berberis_vulgaris.npy,6,327,36809.5
Berberis_vulgaris.npy,7,327,36809.5
Berberis_vulgaris.npy,8,327,36809.5
Berberis_vulgaris.npy,9,327,36809.5
Berberis_vulgaris.npy,10,327,36809.5
Berberis_vulgaris.npy,11,327,36809.5
Berberis_vulgaris.npy,12,327,36809.5
Betula_papyrifera.npy,0,1290,509905.0
Betula_papyrifera.npy,1,1290,509905.0
Betula_papyrifera.npy,2,1290,509905.0
Betula_papyrifera.npy,3,1290,509905.0
Betula_papyrifera.npy,4,1290,509905.0
Betula_papyrifera.npy,5,1290,509905.0
Betula_papyrifera.npy,6,1290,509905.0
Betula_papyrifera.npy,7,1290,509905.0
Betula_papyrifera.npy,8,1290,509905.0
Betula_papyrifera.npy,9,1290,509905.0
Betula_papyrifera.npy,10,1290,509905.0
Betula_papyrifera.npy,11,1290,509905.0
Betula_papyrifera.npy,12,1290,509905.0
Betula_pendula.npy,0,428,84632.0
Betula_pendula.npy,1,428,84632.0
Betula_pendula.npy,2,428,84632.0
Betula_pendula.npy,3,428,84632.0
Betula_pendula.npy,4,428,84632.0
Betula_pendula.npy,5,428,84632.0
Betula_pendula.npy,6,428,84632.0
Betula_pendula.npy,7,428,84632.0
Betula_pendula.npy,8,428,84632.0
Betula_pendula.npy,9,428,84632.0
Betula_pendula.npy,10,428,84632.0
Betula_pendula.npy,11,428,84632.0
Betula_pendula.npy,12,428,84632.0
Clematis_vitalba.npy,0,1119,470690.0
Clematis_vitalba.npy,1,1119,470690.0
Clematis_vitalba.npy,2,1119,470690.0
Clematis_vitalba.npy,3,1119,470690.0
Clematis_vitalba.npy,4,1119,470690.0
Clematis_vitalba.npy,5,1119,470690.0
Clematis_vitalba.npy,6,1119,470690.0
Clematis_vitalba.npy,7,1119,470690.0
Clematis_vitalba.npy,8,1119,470690.0
Clematis_vitalba.npy,9,1119,470690.0
Clematis_vitalba.npy,10,1119,470690.0
Clematis_vitalba.npy,11,1119,470690.0
Clematis_vitalba.npy,12,1119,470690.0
Fallopia_aubertii.npy,0,465,105523.0
Fallopia_aubertii.npy,1,465,105523.0
Fallopia_aubertii.npy,2,465,105523.0
Fallopia_aubertii.npy,3,465,105523.0
Fallopia_aubertii.npy,4,465,105523.0
Fallopia_aubertii.npy,5,465,105523.0
Fallopia_aubertii.npy,6,465,105523.0
Fallopia_aubertii.npy,7,465,105523.0
Fallopia_aubertii.npy,8,465,105523.0
Fallopia_aubertii.npy,9,465,105523.0
Fallopia_aubertii.npy,10,465,105523.0
Fallopia_aubertii.npy,11,465,105523.0
Fallopia_aubertii.npy,12,465,105523.0
Frangula_alnus.npy,0,586,130385.5
Frangula_alnus.npy,1,586,130385.5
Frangula_alnus.npy,2,586,130385.5
Frangula_alnus.npy,3,586,130385.5
Frangula_alnus.npy,4,586,130385.5
Frangula_alnus.npy,5,586,130385.5
Frangula_alnus.npy,6,586,130385.5
Frangula_alnus.npy,7,586,130385.5
Frangula_alnus.npy,8,586,130385.5
Frangula_alnus.npy,9,586,130385.5
Frangula_alnus.npy,10,586,130385.5
Frangula_alnus.npy,11,586,130385.5
Frangula_alnus.npy,12,586,130385.5
Hedera_helixSTERILE.npy,0,1496,641295.0
Hedera_helixSTERILE.npy,1,1496,641295.0
Hedera_helixSTERILE.npy,2,1496,641295.0
Hedera_helixSTERILE.npy,3,1496,641295.0
Hedera_helixSTERILE.npy,4,1496,641295.0
Hedera_helixSTERILE.npy,5,1496,641295.0
Hedera_helixSTERILE.npy,6,1496,641295.0
Hedera_helixSTERILE.npy,7,1496,641295.0
Hedera_helixSTERILE.npy,8,1496,641295.0
Hedera_helixSTERILE.npy,9,1496,641295.0
Hedera_helixSTERILE.npy,10,1496,641295.0
Hedera_helixSTERILE.npy,11,1496,641295.0
